,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
151,-39.12,-63.02,4.02,-7.25,-0.79,-9.51,-29.56,-12.05,-58.4,-67.1,-66.01,-12.55,-65.57,-81.28,-68.08,-81.94,-66.77,-4.21,-23.77,242.66
152,-50.31,-70.4,13.25,9.26,-35.07,-19.92,-7.68,-2.96,-60.05,-59.56,-56.48,-14.14,-68.01,-73.95,-64.72,-79.56,-65.87,2.51,-14.34,335.44
153,-20.84,-34.35,30.02,22.28,4.35,14.36,3.91,9.25,-32.39,-37.61,-37.84,16.92,-43.35,-51.43,-43.19,-53.33,-43.96,19.01,1.81,232.53
154,-9.5,-27.42,33.16,27.62,12.06,-0.55,10.26,20.06,-22.88,-31.4,-31.63,22.52,-30.18,-45.1,-32.6,-50.58,-38.62,27.8,10.65,168.17
155,-24.05,-50.62,12.41,13.17,-1.85,10.34,-1.96,8.47,-36.71,-41.05,-39.33,22.32,-35.27,-49.09,-39.12,-50.06,-41.45,23.34,4.99,119.92
156,-15.35,-34.07,29.29,18.13,21.22,-7.0,-1.24,5.58,-35.0,-37.48,-37.27,17.93,-41.92,-50.33,-40.67,-52.61,-42.72,19.94,3.17,22.05
157,-19.71,-36.48,24.84,18.37,9.69,-12.03,-0.21,8.73,-33.0,-40.22,-41.11,15.23,-38.86,-53.08,-38.75,-51.09,-43.18,15.85,0.26,7.19
158,-44.38,-60.02,7.68,-1.76,-9.86,-10.77,-18.05,-8.65,-53.23,-60.2,-61.02,-3.05,-58.47,-72.52,-57.54,-72.83,-62.36,-0.84,-17.77,204.35
159,-56.42,-87.03,-21.98,-20.31,-29.23,-27.45,-37.09,-29.22,-78.44,-78.42,-77.23,-29.26,-81.18,-91.99,-78.5,-93.83,-84.2,-16.56,-32.8,350.41
160,-45.89,-76.8,-15.38,-9.0,3.13,-18.49,-19.48,-12.86,-65.49,-69.85,-67.38,-12.15,-70.32,-80.73,-61.23,-82.42,-74.5,-6.36,-21.59,313.23
161,-42.57,-71.34,-8.14,-10.15,-10.48,0.28,-18.43,-10.98,-58.97,-67.3,-65.93,-2.31,-61.99,-75.95,-53.72,-80.93,-69.79,-0.85,-17.64,292.34
162,-39.54,-65.88,-8.83,-6.29,-3.45,1.43,-22.53,-12.28,-55.6,-57.3,-56.82,5.68,-57.29,-60.93,-46.59,-66.22,-58.78,12.0,-5.56,309.18
163,-29.71,-37.87,44.67,22.86,9.99,14.96,4.1,5.65,-35.12,-39.62,-40.83,15.59,-43.71,-48.47,-32.63,-56.33,-46.44,21.39,6.31,261.95
164,-31.04,-64.75,3.01,2.65,-19.12,-27.72,-6.5,-0.35,-42.99,-55.25,-55.35,15.11,-40.52,-55.39,-34.59,-59.99,-51.98,13.1,-3.51,221.61
165,-33.22,-41.57,17.51,4.34,-14.13,-18.86,-8.05,-8.73,-49.15,-59.44,-60.16,0.26,-51.73,-61.15,-46.12,-66.57,-58.02,5.88,-10.54,325.2
166,-51.69,-77.66,-21.57,-17.73,12.19,-7.89,-21.11,-24.63,-74.45,-81.13,-80.61,-17.99,-70.1,-81.28,-64.55,-85.47,-73.89,-7.3,-26.54,310.82
167,-40.38,-55.07,1.3,-12.25,-9.64,-17.34,-22.99,-19.4,-59.39,-72.91,-74.56,-2.76,-58.96,-74.32,-53.49,-75.59,-68.13,-3.34,-21.48,259.68
168,-49.5,-58.18,5.04,-10.74,-40.98,-19.66,-21.73,-19.53,-66.87,-77.1,-78.25,-11.24,-68.41,-80.99,-60.38,-85.68,-75.46,-9.36,-25.82,308.92
169,-26.46,-58.48,0.76,5.46,17.12,13.39,-2.63,-3.74,-51.85,-56.93,-55.85,4.95,-46.63,-54.58,-37.88,-58.76,-45.63,14.91,-1.97,291.43
170,-29.84,-54.32,4.73,1.34,7.43,-8.15,-11.53,-8.14,-47.98,-59.14,-57.91,8.55,-51.45,-60.4,-41.84,-65.29,-52.38,8.32,-8.01,247.17
171,-50.92,-66.3,10.84,-2.52,-40.18,-22.52,-18.06,-12.33,-58.21,-69.81,-68.42,-4.03,-61.16,-75.1,-52.37,-82.48,-66.32,-1.27,-19.48,261.04
172,-47.51,-65.73,-2.09,-3.92,3.59,-13.64,-19.34,-18.61,-66.56,-71.39,-68.74,-16.35,-67.27,-77.0,-58.23,-86.43,-69.51,-3.34,-19.59,351.3
173,-35.55,-51.69,14.83,13.93,0.84,2.46,-2.24,-1.74,-49.51,-55.52,-52.76,-0.8,-50.1,-61.46,-40.93,-69.57,-51.87,12.74,-5.34,295.14
174,-29.94,-51.45,23.62,10.79,-14.48,-4.43,-18.1,-4.0,-43.07,-55.16,-53.03,8.63,-44.08,-61.14,-35.68,-66.02,-48.92,11.42,-6.82,243.14
175,-48.16,-71.31,-12.25,-15.2,-17.77,6.06,-53.17,-26.78,-63.08,-69.44,-66.64,-7.33,-57.29,-68.58,-48.2,-73.35,-58.09,2.18,-16.25,307.87
176,-41.92,-52.76,15.89,17.2,1.23,-21.34,1.9,3.39,-50.07,-52.1,-47.12,-2.96,-48.16,-57.79,-36.22,-63.29,-48.25,17.81,-0.09,309.29
177,-30.27,-51.43,13.82,8.97,6.51,-13.42,-1.8,0.47,-47.45,-59.37,-56.38,7.19,-47.89,-62.74,-38.13,-68.97,-53.74,7.16,-9.04,235.81
178,-36.11,-54.46,12.21,5.69,17.49,0.55,-7.59,-4.23,-53.16,-63.16,-61.31,4.77,-51.13,-64.78,-45.18,-72.77,-58.67,2.69,-12.72,285.95
179,-42.7,-68.03,1.99,7.07,9.38,-5.34,-4.65,-4.93,-59.69,-63.68,-60.87,-1.56,-54.56,-65.5,-47.46,-72.21,-60.06,3.77,-10.65,301.84
180,-41.14,-53.74,20.05,11.55,-22.47,-8.34,-5.42,-0.36,-50.28,-59.9,-58.02,5.27,-49.5,-62.16,-40.18,-69.78,-54.99,8.54,-6.91,239.74
181,-26.87,-49.02,15.2,11.95,15.92,-15.49,-1.68,7.47,-45.55,-56.15,-54.1,12.07,-41.89,-53.64,-29.71,-58.83,-45.35,18.05,0.79,266.81
182,-52.65,-70.68,10.8,6.07,-6.18,-20.21,-6.38,-2.87,-63.12,-67.34,-63.86,-10.31,-60.48,-65.47,-46.34,-74.67,-60.72,5.36,-8.84,311.36
183,-39.29,-61.27,-0.12,0.43,0.04,0.58,-20.18,-4.02,-54.24,-61.99,-60.21,2.22,-52.62,-58.69,-39.9,-68.68,-56.47,10.68,-5.09,281.13
184,-19.93,-29.85,28.54,12.77,7.17,5.64,-15.0,7.71,-31.35,-45.56,-45.61,13.7,-32.25,-45.71,-21.17,-52.89,-41.21,20.63,5.38,210.92
185,-33.23,-44.21,26.27,16.63,-11.07,0.78,1.13,5.59,-41.01,-47.69,-46.87,11.73,-41.64,-48.67,-27.02,-58.69,-49.78,17.53,3.03,300.31
186,-50.83,-72.4,-16.73,-8.8,0.66,-11.69,-11.82,-16.78,-67.1,-69.42,-67.34,-10.92,-65.95,-68.86,-49.79,-81.21,-74.25,-7.1,-17.63,286.73
187,-41.09,-57.24,17.26,1.97,-34.13,-17.46,-15.74,-9.34,-47.77,-58.27,-59.34,-4.23,-52.03,-61.15,-37.02,-72.72,-67.35,-0.93,-13.54,181.43
188,-39.76,-44.12,13.9,-1.24,-1.76,3.17,-20.97,-9.35,-43.35,-52.36,-55.23,5.91,-46.73,-51.78,-31.44,-64.67,-58.85,6.81,-6.86,252.49
189,-50.79,-64.21,-0.66,-3.19,-7.74,-11.91,-14.62,-9.74,-55.5,-57.61,-56.74,-3.11,-54.44,-52.81,-37.1,-66.58,-59.58,8.53,-5.12,328.2
190,-56.87,-70.26,2.82,-11.24,-23.01,-16.48,-24.15,-20.57,-65.61,-74.62,-74.21,-19.05,-71.93,-73.26,-52.08,-85.94,-79.13,-14.35,-25.72,218.99
191,-51.0,-66.61,6.13,-4.86,-1.38,-25.83,-13.76,-13.85,-62.95,-70.43,-69.28,-14.13,-65.05,-69.37,-44.9,-80.77,-74.37,-7.87,-20.07,220.95
192,-43.71,-59.57,11.69,5.23,-34.81,-7.47,-6.58,-6.14,-53.12,-56.46,-56.26,-10.45,-52.24,-53.41,-35.11,-67.23,-61.15,9.99,-3.82,291.61
193,-45.49,-60.69,3.85,-1.73,10.73,-10.56,-10.62,-13.16,-59.58,-64.79,-64.65,-13.59,-63.39,-65.32,-44.25,-76.75,-71.39,-3.04,-16.01,247.44
194,-37.71,-59.16,6.34,0.35,-6.28,-22.69,-11.41,-6.09,-48.31,-58.86,-58.46,6.69,-49.76,-54.82,-30.56,-64.92,-58.88,3.7,-7.88,217.6
195,-58.12,-85.0,-26.53,-18.15,-51.49,-6.6,-24.85,-18.26,-66.57,-71.88,-67.54,-10.44,-62.99,-60.99,-40.13,-71.73,-63.06,2.27,-11.24,290.99
196,-37.38,-53.16,13.02,10.01,9.83,-0.59,-4.83,-3.77,-44.8,-48.77,-45.18,10.99,-43.69,-40.04,-20.54,-46.33,-37.39,23.97,8.38,251.42
197,-24.01,-34.91,16.81,6.02,20.61,-1.54,-9.43,-3.65,-37.98,-50.46,-49.95,13.34,-39.63,-45.19,-20.08,-47.76,-39.74,18.19,2.89,190.75
198,-31.25,-57.08,2.23,-0.3,-1.66,13.36,-16.95,-11.12,-46.58,-58.12,-55.91,11.0,-46.75,-51.95,-28.06,-49.91,-48.34,9.64,-4.7,228.44
199,-60.64,-92.92,-31.87,-21.06,-17.76,0.07,-37.43,-29.52,-72.11,-72.11,-67.87,-4.78,-65.17,-62.71,-42.37,-62.36,-60.08,1.14,-14.52,279.3
200,-19.66,-33.33,30.16,17.09,7.11,-2.0,-9.55,4.05,-29.03,-36.29,-35.0,26.51,-30.72,-32.31,-8.35,-32.98,-28.53,32.18,14.86,189.97
201,-1.48,-18.12,47.78,33.21,10.58,1.69,4.08,18.9,-8.94,-17.7,-18.31,45.92,-8.33,-10.91,12.87,-10.29,-2.99,51.82,32.0,138.86
202,-40.63,-58.16,3.15,1.32,-10.57,-30.67,-16.65,-9.91,-45.25,-46.43,-48.36,13.81,-42.78,-37.32,-18.58,-35.89,-26.4,27.12,6.47,228.08
203,-47.11,-59.41,6.19,-5.12,-9.02,-9.67,-28.12,-16.86,-47.82,-52.71,-54.78,7.98,-53.27,-47.45,-25.99,-50.46,-39.54,16.89,-2.86,188.95
204,-28.81,-42.49,15.92,-0.45,-1.13,-12.2,-25.49,-9.8,-33.44,-45.44,-50.09,13.22,-43.05,-39.91,-14.85,-40.08,-30.76,22.85,1.94,142.68
205,-41.95,-59.65,2.62,-3.09,4.72,-9.33,-16.74,-11.51,-47.83,-53.43,-55.36,2.1,-53.03,-43.56,-21.13,-48.66,-34.0,22.68,0.9,220.16
206,-42.05,-62.8,-4.82,-5.57,-12.64,4.1,-21.92,-13.93,-48.7,-51.73,-53.05,7.09,-48.74,-37.09,-17.69,-46.44,-26.51,27.74,4.9,201.23
207,-26.9,-51.85,5.65,-2.95,7.42,-13.4,-25.49,-8.43,-38.43,-46.53,-49.45,10.49,-39.39,-32.57,-9.96,-47.11,-26.48,27.88,6.69,157.75
208,-29.49,-41.2,14.7,11.11,-17.16,-18.49,-1.68,4.71,-30.97,-39.94,-40.83,13.35,-33.54,-27.15,-5.03,-48.96,-27.3,30.42,13.02,160.46
209,-43.42,-62.54,-7.1,-4.75,0.06,-16.49,-15.25,-11.55,-50.78,-55.12,-56.31,-15.56,-55.52,-44.63,-28.22,-68.69,-43.96,17.47,-2.4,197.72
210,-50.13,-67.52,11.67,0.6,-33.2,-20.7,-18.39,-6.79,-41.5,-48.57,-50.18,3.67,-46.8,-39.28,-19.55,-67.15,-40.08,24.92,2.24,150.09
211,-54.79,-67.35,-5.99,-7.65,-48.67,-24.74,-25.28,-11.5,-47.12,-56.9,-59.13,-6.67,-50.03,-47.07,-24.59,-73.34,-46.3,13.62,-6.46,149.86
212,-41.19,-48.51,9.15,2.29,-6.37,-7.5,-20.79,-10.29,-41.97,-45.0,-49.73,-5.11,-49.5,-37.2,-22.17,-66.49,-40.51,21.16,1.63,235.8
213,-38.55,-68.41,-5.52,-8.87,-4.62,-34.58,-23.98,-14.39,-47.4,-53.52,-56.03,3.66,-48.71,-40.99,-25.11,-64.16,-42.83,16.66,-4.21,204.36
214,-20.81,-28.53,38.56,22.7,3.27,-5.78,7.05,15.45,-18.36,-29.77,-34.5,23.78,-24.03,-22.1,-1.7,-45.97,-21.32,36.45,16.33,159.52
215,-31.62,-42.7,27.06,16.06,-1.96,-10.51,1.86,4.97,-32.36,-39.53,-44.09,11.66,-36.39,-31.49,-18.44,-56.86,-34.11,28.96,8.43,262.6
216,-39.94,-58.02,0.31,-1.6,-17.17,-16.14,-16.03,-8.87,-49.84,-53.98,-55.87,-5.26,-50.3,-44.53,-31.38,-75.31,-49.66,16.54,-4.08,243.76
217,-44.79,-49.1,3.59,-8.01,-18.78,-15.07,-21.94,-11.76,-44.23,-56.82,-61.12,-6.7,-50.09,-50.32,-32.39,-80.73,-52.98,8.8,-12.48,180.88
218,-53.56,-65.11,-12.07,-19.13,-17.83,-4.27,-37.03,-23.53,-48.79,-61.26,-65.56,-9.56,-50.15,-51.81,-37.95,-81.71,-56.18,3.32,-16.66,220.11
219,-62.2,-75.93,-10.52,-11.75,-8.81,-25.8,-26.29,-26.63,-60.65,-66.95,-70.73,-26.89,-65.96,-61.81,-52.47,-95.66,-72.31,-8.77,-25.42,266.01
220,-54.04,-88.46,-40.01,-18.67,-20.61,-23.14,-21.18,-18.58,-58.51,-66.89,-68.67,-10.24,-58.88,-58.71,-45.73,-89.55,-61.92,-1.29,-20.16,208.56
221,-39.12,-53.32,13.89,9.53,-11.97,-16.26,-5.74,-0.79,-34.59,-45.28,-48.28,1.89,-38.06,-42.94,-26.33,-70.73,-43.94,13.88,-3.74,183.88
222,-54.82,-51.33,24.4,6.45,-30.62,-6.12,-15.71,-15.38,-44.2,-50.73,-54.64,-14.15,-53.86,-49.75,-39.17,-77.97,-54.98,8.74,-11.44,274.97
223,-73.24,-82.39,-23.39,-30.61,-29.21,-31.23,-44.24,-44.35,-78.61,-86.18,-89.21,-48.32,-89.77,-84.2,-73.87,-116.45,-90.66,-27.3,-47.18,215.08
224,-60.27,-78.52,-7.14,-17.04,-24.45,-31.98,-29.04,-27.13,-62.6,-74.89,-78.32,-32.79,-72.85,-73.21,-58.46,-105.93,-77.36,-21.02,-38.13,165.28
225,-54.9,-65.97,0.11,-3.55,1.99,-6.2,-11.17,-16.01,-55.78,-62.43,-65.98,-24.64,-66.02,-61.11,-52.69,-91.42,-67.15,-7.52,-25.04,272.1
226,-48.99,-62.36,-2.1,-6.17,-7.21,-3.53,-23.55,-19.68,-54.04,-58.73,-62.07,-20.02,-61.38,-54.06,-48.31,-82.31,-56.12,1.59,-19.76,251.71
227,-34.92,-38.55,15.34,3.82,-3.82,-12.06,-12.54,-5.83,-35.15,-49.57,-54.1,-4.18,-46.11,-45.99,-34.38,-72.33,-42.68,12.17,-10.73,183.16
228,-42.85,-47.77,16.91,1.43,-6.57,-13.17,-11.26,-10.4,-42.74,-54.46,-60.72,-12.37,-55.18,-54.77,-44.41,-77.42,-50.79,3.49,-18.59,214.91
229,-60.2,-73.7,-4.34,-13.25,-16.35,-23.66,-26.25,-25.35,-58.8,-65.2,-70.7,-23.5,-64.34,-61.71,-55.21,-83.64,-55.55,-4.04,-26.36,230.89
230,-71.99,-90.18,-29.45,-41.11,-28.38,-34.46,-51.43,-46.47,-75.13,-88.21,-93.81,-35.38,-81.03,-82.81,-73.33,-105.34,-78.17,-27.59,-48.66,187.53
231,-53.28,-64.0,1.36,-12.51,-13.8,-17.57,-24.55,-20.92,-51.26,-66.59,-71.09,-16.03,-57.65,-60.22,-48.39,-82.18,-56.39,-5.69,-25.84,197.89
232,-61.06,-71.49,-15.6,-19.64,-4.15,-8.66,-34.0,-28.95,-59.01,-68.81,-72.45,-22.47,-63.44,-59.77,-52.06,-82.14,-56.88,-6.21,-26.37,230.86
233,-48.52,-58.89,0.7,-2.49,-22.54,-15.94,-17.03,-12.61,-40.56,-49.45,-53.49,0.75,-40.12,-38.38,-32.1,-59.62,-37.53,12.21,-9.08,182.77
234,-31.63,-41.61,15.36,5.68,-11.04,-6.77,-5.7,-1.98,-30.44,-47.67,-52.45,-0.38,-34.91,-41.33,-29.52,-63.01,-39.11,11.31,-8.88,175.68
235,-39.95,-47.81,10.3,-2.56,-6.85,-17.48,-17.4,-11.47,-39.68,-52.21,-58.03,2.6,-40.65,-45.53,-39.39,-66.61,-48.71,8.8,-11.57,224.33
236,-53.81,-61.8,-4.45,-11.13,0.56,-6.4,-26.96,-20.9,-48.71,-59.0,-64.0,-3.04,-47.05,-48.61,-46.28,-71.04,-53.41,0.4,-19.95,224.17
237,-29.79,-61.13,0.82,-4.72,43.71,-27.19,-30.83,-12.33,-32.59,-49.95,-55.67,17.82,-27.5,-38.75,-28.71,-54.38,-39.19,6.14,-12.64,141.68
238,-35.89,-55.64,11.97,5.94,-11.25,-31.86,-14.47,-6.4,-37.02,-51.28,-56.01,12.87,-34.55,-43.13,-34.01,-59.18,-43.66,6.27,-13.33,206.67
239,-40.93,-44.43,25.25,18.46,-12.78,-3.63,1.07,-0.11,-33.07,-42.74,-47.38,13.81,-32.39,-36.6,-32.04,-53.9,-39.43,13.15,-6.98,223.75
240,-29.26,-37.87,29.17,16.34,-7.95,-2.75,-1.76,2.01,-26.55,-41.86,-47.23,10.02,-29.08,-38.21,-28.96,-52.87,-37.96,9.3,-9.17,123.4
241,-58.03,-72.84,-13.74,-20.5,-25.85,-27.14,-41.8,-29.63,-60.38,-76.5,-80.59,-28.17,-64.87,-72.6,-61.64,-91.21,-68.43,-20.07,-39.29,139.39
242,-59.69,-63.59,1.14,-9.12,-5.21,-21.39,-27.32,-21.16,-54.83,-65.63,-69.13,-15.36,-59.25,-65.51,-58.39,-81.96,-63.4,-9.16,-28.71,200.41
243,-45.1,-53.43,12.36,5.42,-3.4,-26.06,-6.63,-7.49,-42.67,-52.88,-58.16,-5.72,-48.05,-56.96,-49.41,-72.63,-56.25,-2.3,-19.89,178.03
244,-27.94,-33.75,29.48,15.58,-11.73,-12.87,-1.12,6.95,-24.19,-39.47,-45.63,16.96,-27.36,-45.2,-36.12,-58.94,-45.3,6.49,-9.29,130.02
245,-37.93,-50.51,3.69,1.22,-2.95,-3.94,-10.98,-5.94,-38.4,-51.04,-57.18,0.86,-37.96,-53.87,-52.39,-65.21,-57.57,-6.18,-20.8,204.93
246,-67.09,-86.45,-28.96,-22.22,-20.06,-38.49,-34.8,-29.01,-69.61,-75.78,-79.62,-26.28,-70.61,-77.99,-76.54,-93.42,-78.37,-26.99,-42.06,235.46
247,-29.82,-42.74,1.78,-5.98,8.88,23.79,-25.61,-7.57,-37.96,-54.12,-59.19,2.28,-42.81,-58.29,-52.05,-73.02,-60.58,-9.1,-23.44,191.23
248,-52.88,-71.92,-9.86,-19.41,-5.03,-0.76,-35.38,-22.21,-57.89,-71.68,-76.94,-23.04,-61.76,-76.94,-72.57,-94.91,-83.11,-29.39,-41.83,237.09
249,-63.94,-77.12,-5.34,-2.33,5.9,-23.51,-26.71,-13.77,-57.64,-60.44,-63.47,-17.93,-60.88,-63.43,-62.02,-85.7,-72.71,-15.05,-27.64,278.92
250,-39.24,-35.41,36.38,21.84,-12.42,-23.16,-0.21,7.61,-29.6,-38.98,-45.16,6.83,-39.05,-46.58,-41.45,-70.35,-53.19,1.54,-12.28,174.98
251,-39.47,-38.65,28.84,14.77,-7.43,-17.56,-7.18,2.68,-31.36,-45.06,-50.45,-3.16,-40.79,-52.09,-43.74,-73.32,-57.3,-2.08,-16.06,198.37
252,-58.68,-78.72,-12.13,-11.38,-31.28,-34.78,-30.39,-20.68,-61.81,-65.86,-69.57,-18.02,-60.29,-68.15,-64.67,-87.44,-77.39,-19.8,-32.47,309.7
253,-42.9,-51.85,12.48,8.19,-14.16,-12.72,-7.78,-3.85,-41.2,-48.51,-54.25,0.83,-41.2,-51.1,-47.06,-70.81,-59.51,-7.14,-18.86,205.5
254,-43.67,-56.58,-1.92,-6.36,1.54,7.58,-22.13,-12.03,-47.02,-60.72,-66.25,-14.23,-46.76,-62.67,-55.5,-78.52,-68.57,-17.08,-30.66,180.59
255,-52.23,-68.57,-0.13,-7.18,-8.74,0.39,-26.65,-17.29,-54.06,-62.49,-67.63,-26.31,-58.33,-64.48,-60.36,-83.68,-70.9,-18.1,-30.19,257.82
256,-36.85,-43.14,25.36,12.48,4.45,-28.73,-7.57,-0.84,-33.8,-43.06,-49.44,0.67,-44.65,-50.47,-45.55,-68.79,-57.07,-1.93,-15.01,213.69
257,-36.89,-48.17,20.54,4.12,-1.33,-23.39,-7.82,-4.32,-38.34,-52.42,-60.69,-7.13,-49.27,-60.63,-53.02,-74.68,-62.91,-14.74,-27.07,173.65
258,-46.18,-56.6,-2.39,-16.67,-19.98,-17.1,-31.81,-21.75,-48.71,-65.05,-73.75,-16.21,-59.7,-69.75,-63.25,-86.22,-73.31,-25.68,-38.0,185.29
259,-42.04,-49.41,9.0,2.97,3.98,-3.0,-14.3,-9.49,-37.62,-45.04,-53.45,4.62,-45.07,-50.13,-48.75,-65.06,-49.82,-6.19,-19.68,154.64
260,-24.32,-37.18,30.49,15.32,-15.67,-12.03,-1.74,-0.57,-22.84,-36.79,-45.18,5.98,-33.32,-42.82,-39.02,-56.4,-41.16,-1.85,-14.78,-4.88
261,-29.67,-47.4,16.79,4.38,-13.83,-23.61,-16.96,-5.32,-25.41,-39.4,-48.32,7.15,-33.5,-42.92,-35.5,-56.35,-40.82,1.2,-14.0,-64.45
262,-18.8,-38.62,30.74,26.28,40.78,-8.6,1.47,6.8,-14.62,-21.16,-30.4,14.43,-22.49,-27.08,-25.07,-42.49,-27.37,15.41,1.67,3.49
263,-14.97,-20.49,45.71,33.37,14.98,20.15,6.44,9.41,-6.07,-17.52,-29.83,14.62,-22.85,-27.41,-25.85,-43.44,-31.44,6.13,-2.99,114.76
264,-29.28,-41.31,14.02,2.71,2.9,3.55,-26.78,-8.53,-25.37,-42.5,-53.88,-13.64,-43.55,-53.71,-46.29,-66.79,-53.46,-14.71,-24.99,234.03
265,-32.12,-43.53,28.23,21.62,2.35,-7.88,-1.24,3.08,-24.96,-32.83,-42.21,-6.64,-41.06,-47.82,-46.24,-62.64,-51.45,-7.41,-16.93,321.61
266,-48.18,-57.37,18.06,12.93,-3.59,-10.18,-7.91,-7.82,-37.95,-44.87,-53.88,-16.91,-57.19,-63.28,-61.3,-82.74,-70.7,-23.63,-31.28,295.18
267,-45.48,-55.33,6.4,-1.19,3.2,4.28,-22.52,-13.78,-42.1,-53.46,-62.13,-24.41,-63.26,-71.59,-63.92,-92.79,-78.38,-29.0,-38.18,203.68
268,-54.84,-59.5,11.04,-0.96,-23.52,-8.54,-21.99,-17.1,-45.89,-56.46,-65.36,-31.35,-68.88,-77.14,-70.14,-96.84,-84.83,-34.16,-42.88,243.74
269,-63.6,-70.11,5.6,-4.01,-11.9,4.56,-35.13,-21.93,-48.86,-51.13,-61.34,-32.7,-66.56,-71.66,-65.79,-96.73,-83.7,-26.53,-35.95,267.42
270,-48.44,-53.83,14.67,2.04,-6.19,-16.32,-22.58,-12.55,-36.12,-44.68,-55.53,-25.43,-63.47,-68.51,-59.38,-96.95,-79.76,-23.76,-31.03,192.95
271,-36.78,-38.05,23.26,9.19,-12.95,-7.94,-16.1,-6.78,-27.71,-39.82,-52.51,-23.54,-58.22,-63.91,-53.27,-93.15,-78.53,-21.21,-27.47,213.07
272,-49.3,-54.08,-6.77,-0.04,-4.95,-6.94,-13.39,-14.53,-40.49,-45.77,-58.27,-29.19,-66.86,-66.62,-61.02,-97.86,-84.1,-23.89,-30.46,268.33
273,-47.86,-51.23,22.56,8.02,-9.69,-22.1,-5.88,-11.61,-35.46,-44.11,-57.71,-36.32,-67.17,-69.79,-64.07,-100.24,-84.92,-26.44,-33.98,229.92
274,-52.03,-55.42,13.55,-4.74,-9.38,-21.79,-17.16,-17.48,-41.2,-55.15,-69.12,-36.43,-67.68,-79.06,-69.61,-110.12,-88.82,-33.91,-43.97,195.47
275,-65.28,-86.87,-17.14,-15.34,-21.96,-31.19,-23.33,-22.43,-62.23,-65.6,-76.01,-50.69,-83.54,-85.8,-79.03,-117.0,-96.66,-33.42,-42.92,290.66
276,-53.0,-61.42,13.2,6.33,-38.94,-17.54,-7.66,-9.49,-43.62,-48.75,-59.16,-35.51,-72.23,-71.32,-67.0,-102.84,-81.57,-18.07,-27.61,263.34
277,-55.99,-61.43,2.66,-8.12,-10.74,-25.78,-24.24,-16.99,-43.24,-56.87,-69.45,-32.84,-73.45,-78.62,-70.38,-107.43,-87.86,-27.4,-37.35,184.43
278,-60.22,-68.95,-6.49,-13.67,0.37,-27.7,-31.2,-22.07,-48.45,-60.29,-71.38,-31.11,-71.18,-79.26,-70.21,-107.0,-90.78,-29.94,-38.78,256.32
279,-41.33,-37.26,27.04,13.15,-14.14,-14.37,-11.37,-6.4,-31.01,-37.65,-49.11,-17.68,-60.84,-58.78,-52.22,-89.14,-70.94,-9.99,-18.03,253.17
280,-39.87,-50.28,16.33,5.88,1.79,-18.35,-16.84,-6.34,-32.78,-42.71,-52.64,-29.57,-59.64,-62.47,-51.61,-91.67,-72.36,-13.14,-20.06,185.08
281,-28.39,-35.85,27.82,13.74,-6.78,-4.87,-11.42,1.27,-24.16,-37.08,-47.44,-18.82,-51.05,-55.04,-44.6,-85.94,-65.51,-5.1,-13.47,204.48
282,-37.37,-48.41,13.46,8.83,16.75,-6.08,-13.75,-6.91,-38.81,-45.52,-53.97,-26.02,-60.41,-63.44,-54.57,-92.31,-71.59,-8.58,-18.31,279.38
283,-55.91,-69.54,4.61,-4.41,-28.51,-43.47,-32.66,-19.78,-51.17,-58.98,-65.98,-40.51,-77.07,-76.79,-66.38,-107.98,-86.11,-22.81,-31.97,233.71
284,-33.46,-36.15,32.92,19.34,-9.9,-15.08,-6.78,4.5,-26.91,-39.41,-47.69,-14.68,-56.37,-58.82,-46.06,-87.09,-67.42,-7.39,-16.26,215.82
285,-34.26,-41.91,19.37,18.91,4.44,-10.16,-3.26,3.42,-28.72,-34.98,-42.89,-13.69,-52.0,-51.06,-42.5,-81.18,-59.19,-1.66,-10.31,257.73
286,-30.86,-42.23,35.08,23.88,1.03,17.55,-12.55,4.11,-23.74,-25.28,-32.76,-10.11,-45.92,-41.15,-36.4,-70.88,-49.75,8.75,-0.25,251.97
287,-32.01,-39.19,30.91,16.01,-3.74,-1.59,-11.71,-1.87,-27.42,-38.12,-47.35,-13.31,-50.57,-57.6,-47.94,-83.08,-65.56,-10.26,-18.5,154.12
288,-34.27,-44.39,13.02,4.48,20.97,-16.5,-22.82,-12.19,-39.44,-47.25,-54.81,-22.55,-59.45,-62.41,-55.11,-85.45,-67.35,-16.2,-25.15,207.76
289,-41.39,-63.44,8.31,6.27,-2.4,-12.1,-16.35,-14.48,-49.39,-50.1,-56.1,-26.48,-65.41,-65.68,-61.77,-89.7,-75.74,-17.52,-25.77,287.14
290,-15.3,-38.87,22.61,20.01,29.97,-4.83,-7.39,1.61,-23.09,-28.55,-36.53,3.64,-38.25,-43.3,-35.99,-66.56,-51.37,2.62,-6.27,173.54
291,-26.36,-41.7,25.55,14.71,-9.64,-3.89,-13.88,-5.35,-24.52,-32.45,-42.13,-1.7,-44.52,-47.63,-40.49,-67.35,-56.76,-3.5,-11.85,179.14
292,-38.15,-46.66,19.13,14.52,-1.46,-10.77,-7.32,-5.21,-36.73,-37.89,-43.85,-12.57,-53.4,-52.6,-46.97,-77.93,-63.01,-1.34,-11.08,246.32
