I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.01,-0.029,-0.039,0.01,0.024,-0.034,-0.039,-0.088,-0.078,-0.068,0.02,-0.351
0.02,-0.015,-0.034,0.0,0.024,-0.024,-0.034,-0.078,-0.068,-0.068,0.02,-0.342
0.02,-0.01,-0.029,-0.005,0.024,-0.02,-0.029,-0.078,-0.068,-0.068,0.02,-0.342
0.02,-0.005,-0.024,-0.005,0.02,-0.015,-0.024,-0.078,-0.068,-0.068,0.02,-0.342
0.02,0.0,-0.02,-0.01,0.02,-0.01,-0.02,-0.078,-0.068,-0.068,0.02,-0.342
0.01,-0.015,-0.024,0.005,0.015,-0.02,-0.029,-0.088,-0.073,-0.078,0.005,-0.356
0.0,-0.02,-0.02,0.01,0.01,-0.02,-0.029,-0.088,-0.078,-0.078,0.0,-0.361
-0.01,-0.024,-0.015,0.02,0.0,-0.02,-0.029,-0.088,-0.083,-0.078,-0.005,-0.366
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,-0.029,-0.088,-0.088,-0.078,-0.01,-0.371
-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.015,-0.078,-0.078,-0.078,-0.005,-0.361
-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.01,-0.078,-0.078,-0.078,0.0,-0.361
-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.005,-0.078,-0.078,-0.078,0.005,-0.361
-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.0,-0.078,-0.078,-0.078,0.01,-0.361
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.01,-0.068,-0.078,-0.078,0.005,-0.371
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.01,-0.068,-0.078,-0.078,0.0,-0.371
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.01,-0.068,-0.078,-0.078,-0.005,-0.371
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.01,-0.068,-0.078,-0.078,-0.01,-0.371
0.0,-0.02,-0.02,0.01,0.01,-0.02,0.015,-0.059,-0.068,-0.088,-0.01,-0.376
0.0,-0.02,-0.02,0.01,0.01,-0.02,0.02,-0.059,-0.068,-0.088,-0.01,-0.381
0.0,-0.02,-0.02,0.01,0.01,-0.02,0.024,-0.059,-0.068,-0.088,-0.01,-0.386
0.0,-0.02,-0.02,0.01,0.01,-0.02,0.029,-0.059,-0.068,-0.088,-0.01,-0.39
-0.005,-0.034,-0.029,0.02,0.01,-0.034,0.034,-0.049,-0.059,-0.088,-0.005,-0.376
-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.039,-0.049,-0.059,-0.088,0.0,-0.371
-0.015,-0.044,-0.029,0.029,0.005,-0.039,0.044,-0.049,-0.059,-0.088,0.005,-0.366
-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.049,-0.049,-0.059,-0.088,0.01,-0.361
-0.015,-0.029,-0.015,0.024,0.0,-0.024,0.054,-0.039,-0.068,-0.088,0.0,-0.366
-0.01,-0.02,-0.01,0.015,0.0,-0.015,0.059,-0.039,-0.068,-0.088,0.0,-0.371
-0.005,-0.01,-0.005,0.01,0.0,-0.01,0.063,-0.039,-0.068,-0.088,0.0,-0.376
0.0,0.0,0.0,0.0,0.0,0.0,0.068,-0.039,-0.068,-0.088,0.0,-0.381
-0.01,-0.01,0.0,0.01,-0.005,-0.005,0.078,-0.029,-0.054,-0.078,-0.01,-0.381
-0.01,-0.01,0.0,0.01,-0.005,-0.005,0.088,-0.029,-0.049,-0.078,-0.01,-0.381
-0.01,-0.01,0.0,0.01,-0.005,-0.005,0.098,-0.029,-0.044,-0.078,-0.01,-0.381
-0.01,-0.01,0.0,0.01,-0.005,-0.005,0.107,-0.029,-0.039,-0.078,-0.01,-0.381
-0.01,-0.005,0.005,0.01,-0.01,0.0,0.117,-0.02,-0.049,-0.078,-0.01,-0.381
-0.01,0.0,0.01,0.005,-0.01,0.005,0.117,-0.02,-0.049,-0.078,-0.01,-0.381
-0.01,0.005,0.015,0.005,-0.015,0.01,0.117,-0.02,-0.049,-0.078,-0.01,-0.381
-0.01,0.01,0.02,0.0,-0.015,0.015,0.117,-0.02,-0.049,-0.078,-0.01,-0.381
0.0,0.0,0.0,0.0,0.0,0.0,0.132,-0.015,-0.044,-0.078,-0.02,-0.39
0.0,0.0,0.0,0.0,0.0,0.0,0.137,-0.01,-0.039,-0.078,-0.02,-0.39
0.0,0.0,0.0,0.0,0.0,0.0,0.142,-0.005,-0.034,-0.078,-0.02,-0.39
0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,-0.029,-0.078,-0.02,-0.39
-0.01,0.0,0.01,0.005,-0.01,0.005,0.146,0.0,-0.029,-0.068,-0.02,-0.39
-0.01,0.0,0.01,0.005,-0.01,0.005,0.146,0.0,-0.029,-0.068,-0.02,-0.39
-0.01,0.0,0.01,0.005,-0.01,0.005,0.146,0.0,-0.029,-0.068,-0.02,-0.39
-0.01,0.0,0.01,0.005,-0.01,0.005,0.146,0.0,-0.029,-0.068,-0.02,-0.39
-0.01,0.005,0.015,0.005,-0.015,0.01,0.122,-0.01,-0.034,-0.078,-0.029,-0.4
-0.01,0.01,0.02,0.0,-0.015,0.015,0.107,-0.02,-0.039,-0.078,-0.029,-0.4
-0.01,0.015,0.024,0.0,-0.02,0.02,0.093,-0.029,-0.044,-0.078,-0.029,-0.4
-0.01,0.02,0.029,-0.005,-0.02,0.024,0.078,-0.039,-0.049,-0.078,-0.029,-0.4
-0.02,0.015,0.034,0.005,-0.029,0.024,0.059,-0.044,-0.059,-0.088,-0.039,-0.41
-0.02,0.01,0.029,0.005,-0.024,0.02,0.049,-0.049,-0.059,-0.088,-0.039,-0.41
-0.02,0.005,0.024,0.01,-0.024,0.015,0.039,-0.054,-0.059,-0.088,-0.039,-0.41
-0.02,0.0,0.02,0.01,-0.02,0.01,0.029,-0.059,-0.059,-0.088,-0.039,-0.41
-0.01,-0.015,-0.005,0.015,-0.005,-0.01,0.015,-0.068,-0.068,-0.088,-0.049,-0.41
-0.01,-0.02,-0.01,0.015,0.0,-0.015,0.01,-0.068,-0.068,-0.088,-0.049,-0.41
-0.01,-0.024,-0.015,0.02,0.0,-0.02,0.005,-0.068,-0.068,-0.088,-0.049,-0.41
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.0,-0.068,-0.068,-0.088,-0.049,-0.41
-0.01,-0.024,-0.015,0.02,0.0,-0.02,-0.005,-0.068,-0.068,-0.098,-0.039,-0.41
-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.01,-0.068,-0.068,-0.098,-0.039,-0.41
-0.01,-0.015,-0.005,0.015,-0.005,-0.01,-0.015,-0.068,-0.068,-0.098,-0.039,-0.41
-0.01,-0.01,0.0,0.01,-0.005,-0.005,-0.02,-0.068,-0.068,-0.098,-0.039,-0.41
-0.005,-0.02,-0.015,0.015,0.005,-0.02,-0.029,-0.078,-0.078,-0.107,-0.044,-0.415
0.0,-0.02,-0.02,0.01,0.01,-0.02,-0.039,-0.078,-0.078,-0.107,-0.049,-0.42
0.005,-0.02,-0.024,0.01,0.015,-0.024,-0.049,-0.078,-0.078,-0.107,-0.054,-0.425
0.01,-0.02,-0.029,0.005,0.02,-0.024,-0.059,-0.078,-0.078,-0.107,-0.059,-0.429
0.02,-0.015,-0.034,0.0,0.024,-0.024,-0.063,-0.083,-0.088,-0.107,-0.068,-0.439
0.02,-0.01,-0.029,-0.005,0.024,-0.02,-0.068,-0.088,-0.088,-0.107,-0.068,-0.439
0.02,-0.01,-0.029,-0.005,0.024,-0.02,-0.073,-0.093,-0.088,-0.107,-0.068,-0.439
0.01,-0.02,-0.029,0.005,0.02,-0.024,-0.078,-0.098,-0.083,-0.102,-0.063,-0.434
0.01,-0.015,-0.024,0.005,0.015,-0.02,-0.098,-0.093,-0.083,-0.112,-0.073,-0.434
0.005,-0.01,-0.015,0.005,0.01,-0.015,-0.102,-0.098,-0.093,-0.122,-0.073,-0.439
-0.005,-0.029,-0.024,0.02,0.01,-0.029,-0.102,-0.093,-0.093,-0.127,-0.078,-0.449
-0.015,-0.024,-0.01,0.02,-0.005,-0.02,-0.107,-0.098,-0.093,-0.127,-0.078,-0.454
-0.015,-0.024,-0.01,0.02,-0.005,-0.02,-0.102,-0.098,-0.093,-0.122,-0.068,-0.454
-0.01,-0.044,-0.034,0.029,0.01,-0.039,-0.098,-0.098,-0.093,-0.112,-0.068,-0.454
-0.01,-0.054,-0.044,0.034,0.015,-0.049,-0.098,-0.107,-0.093,-0.122,-0.073,-0.459
-0.024,-0.068,-0.044,0.049,0.01,-0.059,-0.102,-0.107,-0.098,-0.122,-0.078,-0.459
-0.02,-0.059,-0.039,0.039,0.01,-0.049,-0.078,-0.102,-0.093,-0.112,-0.078,-0.468
-0.015,-0.049,-0.034,0.034,0.01,-0.044,-0.073,-0.093,-0.088,-0.112,-0.073,-0.464
-0.01,-0.039,-0.029,0.024,0.01,-0.034,-0.073,-0.088,-0.088,-0.117,-0.073,-0.464
-0.005,-0.029,-0.024,0.02,0.01,-0.029,-0.073,-0.083,-0.083,-0.117,-0.078,-0.464
0.0,-0.029,-0.029,0.015,0.015,-0.029,-0.059,-0.078,-0.073,-0.107,-0.068,-0.454
0.01,-0.029,-0.039,0.01,0.024,-0.034,-0.063,-0.073,-0.078,-0.107,-0.078,-0.454
0.015,-0.029,-0.044,0.01,0.029,-0.039,-0.059,-0.068,-0.078,-0.107,-0.078,-0.464
0.015,-0.039,-0.054,0.015,0.034,-0.049,-0.054,-0.063,-0.078,-0.107,-0.078,-0.454
0.0,-0.044,-0.044,0.024,0.02,-0.044,-0.039,-0.068,-0.078,-0.117,-0.078,-0.468
0.0,-0.039,-0.039,0.02,0.02,-0.039,-0.039,-0.068,-0.078,-0.117,-0.083,-0.473
-0.005,-0.044,-0.039,0.024,0.015,-0.044,-0.029,-0.068,-0.068,-0.117,-0.088,-0.478
-0.01,-0.049,-0.039,0.029,0.015,-0.044,-0.029,-0.068,-0.068,-0.117,-0.093,-0.483
-0.015,-0.039,-0.024,0.029,0.005,-0.034,-0.029,-0.054,-0.063,-0.112,-0.088,-0.488
-0.015,-0.039,-0.024,0.029,0.005,-0.034,-0.024,-0.049,-0.063,-0.112,-0.088,-0.488
-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.02,-0.044,-0.063,-0.107,-0.093,-0.488
-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.015,-0.039,-0.059,-0.107,-0.093,-0.488
-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.0,-0.049,-0.068,-0.117,-0.093,-0.498
-0.029,-0.054,-0.024,0.044,-0.005,-0.039,0.0,-0.044,-0.073,-0.112,-0.088,-0.488
-0.029,-0.059,-0.029,0.044,0.0,-0.044,-0.005,-0.044,-0.073,-0.112,-0.088,-0.488
-0.029,-0.063,-0.034,0.049,0.0,-0.049,-0.005,-0.049,-0.083,-0.122,-0.093,-0.493
-0.029,-0.063,-0.034,0.049,0.0,-0.049,0.005,-0.039,-0.073,-0.122,-0.102,-0.498
-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.005,-0.034,-0.068,-0.122,-0.102,-0.498
-0.01,-0.054,-0.044,0.034,0.015,-0.049,0.005,-0.034,-0.068,-0.122,-0.102,-0.503
-0.005,-0.054,-0.049,0.029,0.02,-0.054,0.005,-0.034,-0.068,-0.117,-0.093,-0.508
-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.005,-0.044,-0.068,-0.127,-0.098,-0.517
-0.01,-0.034,-0.024,0.024,0.005,-0.029,0.0,-0.044,-0.078,-0.132,-0.112,-0.522
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.0,-0.054,-0.078,-0.132,-0.117,-0.522
-0.015,-0.029,-0.015,0.024,0.0,-0.024,0.0,-0.039,-0.073,-0.127,-0.117,-0.517
-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.005,-0.039,-0.059,-0.117,-0.107,-0.517
-0.005,-0.024,-0.02,0.015,0.005,-0.024,0.005,-0.039,-0.059,-0.112,-0.107,-0.517
-0.02,-0.054,-0.034,0.039,0.005,-0.044,0.005,-0.034,-0.063,-0.112,-0.112,-0.517
-0.029,-0.068,-0.039,0.049,0.005,-0.054,0.005,-0.034,-0.063,-0.112,-0.112,-0.522
-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.01,-0.039,-0.063,-0.102,-0.112,-0.512
-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.02,-0.044,-0.063,-0.102,-0.117,-0.512
-0.015,-0.039,-0.024,0.029,0.005,-0.034,-0.024,-0.049,-0.063,-0.102,-0.117,-0.512
-0.024,-0.034,-0.01,0.029,-0.01,-0.024,-0.034,-0.059,-0.068,-0.102,-0.117,-0.512
-0.015,-0.015,0.0,0.015,-0.01,-0.01,-0.044,-0.073,-0.078,-0.102,-0.117,-0.522
0.0,-0.01,-0.01,0.005,0.005,-0.01,-0.049,-0.073,-0.068,-0.107,-0.117,-0.522
-0.01,0.005,0.015,0.005,-0.015,0.01,-0.059,-0.078,-0.068,-0.112,-0.117,-0.522
-0.01,0.0,0.01,0.005,-0.01,0.005,-0.068,-0.083,-0.078,-0.117,-0.117,-0.522
-0.024,0.005,0.029,0.01,-0.029,0.015,-0.063,-0.078,-0.068,-0.107,-0.117,-0.522
-0.024,0.005,0.029,0.01,-0.029,0.015,-0.063,-0.073,-0.063,-0.107,-0.117,-0.522
-0.024,0.015,0.039,0.005,-0.034,0.024,-0.063,-0.063,-0.063,-0.107,-0.117,-0.527
-0.024,0.005,0.029,0.01,-0.029,0.015,-0.063,-0.059,-0.063,-0.107,-0.117,-0.527
-0.015,0.005,0.02,0.005,-0.02,0.01,-0.063,-0.068,-0.054,-0.098,-0.107,-0.527
-0.01,0.01,0.02,0.0,-0.015,0.015,-0.063,-0.068,-0.054,-0.098,-0.107,-0.527
-0.005,0.01,0.015,0.0,-0.01,0.01,-0.063,-0.068,-0.054,-0.098,-0.107,-0.527
-0.005,0.0,0.005,0.005,-0.005,0.0,-0.063,-0.068,-0.054,-0.098,-0.107,-0.532
-0.054,-0.029,0.024,0.044,-0.039,-0.005,-0.083,-0.083,-0.083,-0.127,-0.146,-0.566
-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.068,-0.073,-0.063,-0.117,-0.151,-0.566
-0.005,0.015,0.02,-0.005,-0.015,0.015,-0.044,-0.049,-0.039,-0.102,-0.142,-0.566
-0.01,0.015,0.024,0.0,-0.02,0.02,-0.063,-0.039,-0.029,-0.112,-0.161,-0.576
-0.029,-0.005,0.024,0.02,-0.029,0.01,-0.083,-0.02,-0.02,-0.127,-0.185,-0.59
-0.049,-0.005,0.044,0.029,-0.049,0.02,-0.059,-0.01,0.0,-0.088,-0.171,-0.571
-0.034,0.044,0.078,-0.005,-0.059,0.059,-0.044,-0.024,-0.005,-0.054,-0.132,-0.551
-0.034,0.054,0.088,-0.01,-0.063,0.068,-0.063,-0.054,-0.034,-0.01,-0.093,-0.551
-0.024,0.015,0.039,0.005,-0.034,0.024,-0.068,-0.044,-0.024,0.098,0.0,-0.512
-0.005,-0.024,-0.02,0.015,0.005,-0.024,-0.068,-0.024,0.0,0.21,0.127,-0.464
-0.01,-0.049,-0.039,0.029,0.015,-0.044,-0.073,-0.015,0.0,0.288,0.224,-0.425
0.005,-0.054,-0.059,0.024,0.029,-0.059,-0.083,-0.005,0.02,0.361,0.337,-0.356
0.049,-0.068,-0.117,0.01,0.083,-0.093,-0.088,0.029,0.093,0.498,0.468,-0.293
0.039,-0.059,-0.098,0.01,0.068,-0.078,-0.107,0.054,0.166,0.63,0.586,-0.229
0.029,-0.02,-0.049,-0.005,0.039,-0.034,-0.137,0.059,0.215,0.727,0.659,-0.161
0.049,0.015,-0.034,-0.029,0.039,-0.01,-0.146,0.083,0.273,0.82,0.737,-0.078
0.073,0.054,-0.02,-0.063,0.044,0.015,-0.146,0.127,0.356,0.908,0.766,-0.054
0.078,0.102,0.024,-0.088,0.024,0.063,-0.137,0.181,0.449,0.947,0.747,-0.063
0.078,0.117,0.039,-0.098,0.02,0.078,-0.117,0.244,0.517,0.937,0.673,-0.083
0.063,0.117,0.054,-0.088,0.005,0.083,-0.098,0.273,0.527,0.805,0.503,-0.161
0.02,0.132,0.112,-0.073,-0.049,0.122,-0.059,0.288,0.468,0.537,0.195,-0.322
-0.044,0.132,0.176,-0.044,-0.112,0.151,0.015,0.317,0.41,0.171,-0.176,-0.542
-0.088,0.098,0.185,-0.005,-0.137,0.142,0.102,0.351,0.346,-0.205,-0.512,-0.737
-0.132,0.054,0.185,0.039,-0.161,0.117,0.161,0.361,0.283,-0.517,-0.766,-0.893
-0.171,0.01,0.181,0.083,-0.176,0.093,0.181,0.342,0.249,-0.683,-0.874,-0.966
-0.166,-0.039,0.127,0.102,-0.146,0.044,0.19,0.337,0.254,-0.698,-0.854,-0.991
-0.117,-0.054,0.063,0.088,-0.093,0.005,0.215,0.366,0.312,-0.61,-0.766,-0.956
-0.122,-0.083,0.039,0.102,-0.083,-0.024,0.234,0.395,0.371,-0.503,-0.669,-0.927
-0.19,-0.166,0.024,0.181,-0.107,-0.073,0.234,0.425,0.386,-0.478,-0.644,-0.917
-0.22,-0.195,0.024,0.21,-0.122,-0.088,0.244,0.444,0.366,-0.503,-0.62,-0.922
-0.142,-0.137,0.005,0.142,-0.073,-0.068,0.239,0.454,0.386,-0.459,-0.59,-0.908
-0.088,-0.117,-0.029,0.102,-0.029,-0.073,0.249,0.508,0.454,-0.356,-0.527,-0.878
-0.078,-0.137,-0.059,0.107,-0.01,-0.098,0.288,0.571,0.512,-0.303,-0.498,-0.869
-0.088,-0.137,-0.049,0.112,-0.02,-0.093,0.288,0.581,0.483,-0.322,-0.488,-0.864
-0.093,-0.132,-0.039,0.112,-0.029,-0.088,0.303,0.605,0.444,-0.332,-0.488,-0.874
-0.127,-0.181,-0.054,0.156,-0.039,-0.117,0.361,0.688,0.425,-0.337,-0.483,-0.864
-0.132,-0.229,-0.098,0.181,-0.02,-0.166,0.429,0.776,0.415,-0.356,-0.493,-0.869
-0.112,-0.22,-0.107,0.166,-0.005,-0.166,0.478,0.859,0.366,-0.39,-0.493,-0.869
-0.122,-0.229,-0.107,0.176,-0.01,-0.171,0.537,0.922,0.317,-0.395,-0.464,-0.844
-0.146,-0.229,-0.083,0.19,-0.034,-0.156,0.576,0.932,0.244,-0.41,-0.454,-0.844
-0.127,-0.21,-0.083,0.171,-0.024,-0.146,0.581,0.922,0.151,-0.449,-0.483,-0.864
-0.117,-0.205,-0.088,0.161,-0.015,-0.146,0.586,0.922,0.093,-0.459,-0.483,-0.878
-0.137,-0.234,-0.098,0.185,-0.02,-0.166,0.62,0.942,0.044,-0.434,-0.468,-0.878
-0.117,-0.224,-0.107,0.171,-0.005,-0.166,0.654,0.947,0.0,-0.434,-0.459,-0.864
-0.098,-0.195,-0.098,0.146,0.0,-0.146,0.703,0.966,-0.01,-0.405,-0.449,-0.844
-0.122,-0.195,-0.073,0.161,-0.024,-0.137,0.761,0.976,0.0,-0.381,-0.429,-0.834
-0.127,-0.195,-0.068,0.161,-0.029,-0.132,0.8,0.956,-0.02,-0.381,-0.429,-0.825
-0.132,-0.2,-0.068,0.166,-0.034,-0.137,0.81,0.937,-0.02,-0.366,-0.42,-0.834
-0.161,-0.2,-0.039,0.181,-0.063,-0.122,0.839,0.932,0.02,-0.342,-0.395,-0.82
-0.166,-0.195,-0.029,0.181,-0.068,-0.112,0.883,0.947,0.034,-0.342,-0.386,-0.815
-0.137,-0.185,-0.049,0.161,-0.044,-0.117,0.888,0.913,0.015,-0.351,-0.405,-0.834
-0.117,-0.176,-0.059,0.146,-0.029,-0.117,0.83,0.766,-0.044,-0.361,-0.4,-0.849
-0.117,-0.166,-0.049,0.142,-0.034,-0.107,0.727,0.59,-0.088,-0.342,-0.381,-0.825
-0.093,-0.132,-0.039,0.112,-0.029,-0.088,0.59,0.405,-0.122,-0.322,-0.351,-0.8
-0.063,-0.093,-0.029,0.078,-0.02,-0.063,0.464,0.2,-0.161,-0.283,-0.327,-0.786
-0.073,-0.093,-0.02,0.083,-0.029,-0.059,0.356,0.054,-0.171,-0.259,-0.312,-0.761
-0.093,-0.098,-0.005,0.098,-0.044,-0.054,0.259,-0.024,-0.171,-0.234,-0.298,-0.761
-0.078,-0.068,0.01,0.073,-0.044,-0.029,0.156,-0.054,-0.171,-0.215,-0.273,-0.742
-0.054,-0.059,-0.005,0.059,-0.024,-0.034,0.088,-0.059,-0.166,-0.195,-0.254,-0.732
-0.054,-0.068,-0.015,0.063,-0.02,-0.044,0.024,-0.054,-0.156,-0.171,-0.224,-0.717
-0.044,-0.049,-0.005,0.049,-0.02,-0.029,-0.034,-0.054,-0.146,-0.151,-0.22,-0.703
-0.024,-0.034,-0.01,0.029,-0.01,-0.024,-0.073,-0.063,-0.137,-0.137,-0.205,-0.703
0.015,-0.005,-0.02,-0.005,0.015,-0.015,-0.088,-0.063,-0.102,-0.112,-0.181,-0.693
0.005,-0.005,-0.01,0.0,0.005,-0.01,-0.117,-0.059,-0.083,-0.112,-0.176,-0.703
-0.01,-0.005,0.005,0.01,-0.01,0.0,-0.137,-0.063,-0.073,-0.093,-0.171,-0.688
-0.005,-0.005,0.0,0.005,-0.005,-0.005,-0.146,-0.068,-0.068,-0.088,-0.161,-0.683
0.01,-0.01,-0.02,0.0,0.015,-0.015,-0.142,-0.073,-0.068,-0.078,-0.151,-0.678
0.015,-0.005,-0.02,-0.005,0.015,-0.015,-0.156,-0.073,-0.088,-0.073,-0.146,-0.673
0.0,-0.005,-0.005,0.005,0.0,-0.005,-0.161,-0.078,-0.107,-0.083,-0.156,-0.683
0.0,0.0,0.0,0.0,0.0,0.0,-0.166,-0.088,-0.107,-0.078,-0.146,-0.683
0.005,0.01,0.005,-0.005,0.0,0.005,-0.166,-0.093,-0.102,-0.068,-0.142,-0.678
0.005,0.024,0.02,-0.015,-0.01,0.02,-0.166,-0.098,-0.102,-0.068,-0.142,-0.678
-0.005,0.01,0.015,0.0,-0.01,0.01,-0.176,-0.107,-0.098,-0.063,-0.151,-0.683
-0.01,0.005,0.015,0.005,-0.015,0.01,-0.181,-0.117,-0.093,-0.063,-0.151,-0.698
-0.01,0.0,0.01,0.005,-0.01,0.005,-0.185,-0.117,-0.088,-0.063,-0.151,-0.708
-0.015,-0.005,0.01,0.01,-0.015,0.0,-0.185,-0.122,-0.088,-0.063,-0.151,-0.712
-0.024,-0.01,0.015,0.02,-0.02,0.0,-0.195,-0.117,-0.083,-0.059,-0.137,-0.698
-0.015,-0.01,0.005,0.015,-0.01,-0.005,-0.205,-0.122,-0.088,-0.049,-0.132,-0.693
-0.015,-0.01,0.005,0.015,-0.01,-0.005,-0.21,-0.117,-0.088,-0.044,-0.122,-0.688
-0.02,-0.02,0.0,0.02,-0.01,-0.01,-0.22,-0.112,-0.088,-0.034,-0.112,-0.688
-0.01,-0.015,-0.005,0.015,-0.005,-0.01,-0.239,-0.132,-0.098,-0.044,-0.122,-0.703
0.005,0.005,0.0,-0.005,0.0,0.0,-0.244,-0.132,-0.098,-0.039,-0.117,-0.708
0.005,0.01,0.005,-0.005,0.0,0.005,-0.239,-0.132,-0.093,-0.029,-0.112,-0.703
-0.005,0.015,0.02,-0.005,-0.015,0.015,-0.244,-0.137,-0.088,-0.029,-0.112,-0.708
0.015,0.015,0.0,-0.015,0.005,0.005,-0.249,-0.127,-0.078,-0.02,-0.102,-0.717
0.015,0.015,0.0,-0.015,0.005,0.005,-0.254,-0.122,-0.078,-0.02,-0.102,-0.712
0.015,0.005,-0.01,-0.01,0.01,-0.005,-0.259,-0.122,-0.078,-0.01,-0.088,-0.712
0.015,0.005,-0.01,-0.01,0.01,-0.005,-0.268,-0.127,-0.078,-0.01,-0.083,-0.712
0.024,0.029,0.005,-0.024,0.01,0.015,-0.273,-0.132,-0.078,-0.015,-0.083,-0.712
0.015,0.01,-0.005,-0.01,0.01,0.0,-0.278,-0.137,-0.078,-0.01,-0.078,-0.703
0.024,0.024,0.0,-0.024,0.01,0.01,-0.288,-0.151,-0.093,-0.01,-0.078,-0.703
0.024,0.024,0.0,-0.024,0.01,0.01,-0.298,-0.161,-0.102,-0.01,-0.078,-0.708
0.01,0.015,0.005,-0.01,0.0,0.01,-0.298,-0.166,-0.098,-0.015,-0.078,-0.717
0.01,0.02,0.01,-0.015,0.0,0.015,-0.298,-0.166,-0.098,-0.015,-0.073,-0.722
0.01,0.029,0.02,-0.02,-0.005,0.024,-0.298,-0.171,-0.102,-0.015,-0.078,-0.727
0.005,0.029,0.024,-0.015,-0.01,0.024,-0.298,-0.171,-0.107,-0.01,-0.078,-0.732
0.015,0.024,0.01,-0.02,0.0,0.015,-0.278,-0.166,-0.102,-0.01,-0.073,-0.742
0.024,0.024,0.0,-0.024,0.01,0.01,-0.278,-0.161,-0.098,0.0,-0.068,-0.732
0.01,0.02,0.01,-0.015,0.0,0.015,-0.298,-0.161,-0.093,0.01,-0.068,-0.727
0.01,0.005,-0.005,-0.005,0.005,0.0,-0.303,-0.156,-0.083,0.024,-0.054,-0.717
0.024,0.015,-0.01,-0.02,0.015,0.0,-0.303,-0.161,-0.093,0.015,-0.049,-0.717
0.039,0.039,0.0,-0.039,0.02,0.02,-0.298,-0.156,-0.098,0.015,-0.039,-0.722
0.039,0.039,0.0,-0.039,0.02,0.02,-0.298,-0.161,-0.102,0.015,-0.034,-0.737
0.024,0.02,-0.005,-0.02,0.015,0.005,-0.288,-0.166,-0.107,0.015,-0.034,-0.742
0.034,0.054,0.02,-0.044,0.005,0.034,-0.288,-0.161,-0.102,0.029,-0.034,-0.742
0.044,0.059,0.015,-0.049,0.015,0.034,-0.273,-0.156,-0.098,0.044,-0.015,-0.732
0.044,0.059,0.015,-0.049,0.015,0.034,-0.268,-0.156,-0.098,0.054,-0.01,-0.732
0.049,0.059,0.01,-0.054,0.02,0.034,-0.273,-0.156,-0.102,0.054,-0.01,-0.732
0.034,0.054,0.02,-0.044,0.005,0.034,-0.273,-0.146,-0.098,0.054,0.0,-0.727
0.024,0.044,0.02,-0.034,0.0,0.029,-0.273,-0.146,-0.093,0.054,0.01,-0.727
0.02,0.024,0.005,-0.02,0.005,0.015,-0.273,-0.146,-0.083,0.083,0.02,-0.727
0.024,0.044,0.02,-0.034,0.0,0.029,-0.273,-0.146,-0.078,0.083,0.024,-0.722
0.029,0.029,0.0,-0.029,0.015,0.015,-0.303,-0.161,-0.088,0.083,0.024,-0.722
0.024,0.029,0.005,-0.024,0.01,0.015,-0.317,-0.171,-0.093,0.088,0.024,-0.722
0.029,0.034,0.005,-0.029,0.01,0.02,-0.332,-0.181,-0.098,0.083,0.024,-0.732
0.039,0.034,-0.005,-0.034,0.02,0.015,-0.342,-0.195,-0.102,0.088,0.029,-0.737
0.024,0.029,0.005,-0.024,0.01,0.015,-0.342,-0.21,-0.102,0.088,0.034,-0.737
0.024,0.029,0.005,-0.024,0.01,0.015,-0.346,-0.215,-0.107,0.098,0.054,-0.742
0.029,0.034,0.005,-0.029,0.01,0.02,-0.351,-0.224,-0.107,0.107,0.059,-0.742
0.024,0.029,0.005,-0.024,0.01,0.015,-0.351,-0.234,-0.112,0.112,0.063,-0.747
0.024,0.039,0.015,-0.029,0.005,0.024,-0.351,-0.234,-0.117,0.112,0.073,-0.737
0.029,0.039,0.01,-0.034,0.01,0.024,-0.351,-0.234,-0.117,0.127,0.083,-0.722
0.039,0.034,-0.005,-0.034,0.02,0.015,-0.371,-0.234,-0.117,0.137,0.088,-0.717
0.044,0.034,-0.01,-0.039,0.024,0.01,-0.376,-0.239,-0.107,0.137,0.098,-0.717
